COMPOSER,YEAR,INSTR,OPUS,NUMBER,KEY,METER,FORM,MM#,FREQ,M#,GLOBAL_SEC,LOCAL_SEC,CAD,GLOBAL_RN,AMBIG,STAGE_1_CPT,STAGE_2_CPT,STAGE_3_CPT,STAGE_4_CPT,STAGE_5_CPT,STAGE_6_CPT,STAGE_7_CPT,STAGE_8_CPT,STAGE_9_CPT,STAGE_10_CPT,STAGE_11_CPT,STAGE_12_CPT,BL_PAROXY_R,BL_DESCEND_C
"Chopin, Fryderyk Franciszek",1846,piano,63,3,C#m,3/4,T,76,2,"36,40",B,n/a,IAC,"V/bbII,bbII",N,"[36,2],[b3,b1]","[36,3],[bb2,bb2]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1846,piano,63,3,C#m,3/4,T,76,1,44,B,n/a,PAC,"V/bbV,bbV",N,"[44,1],[b6,bb2]","[44,1.75],[b5,bb2]","[44,2],[b6,bb2]","[44,3],[bb5,bb5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1846,piano,63,3,C#m,3/4,T,76,1,48,B,n/a,HC,"bvi,V/VI",N,"[47,3],[bb1,b6]","[48,1],[3,3]","[48,1.75],[b2,3]","[48,2],[b2,7]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1846-1847,piano,67,4,Am,3/4,CT,82,4,"8,16*,58,66*",A,a,PAC,"V,i",N,"[7,1],[5,5]","[7,1.5],[4,5]","[7,2],[2,4]","[7,3],[3,4]","[8,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1846-1847,piano,67,4,Am,3/4,CT,82,2,"32,82",A,b,PAC,"V,i",N,"[31,1],[5,5]","[31,1.5],[#4,5]","[31,2],[4,5]","[31,2.5],[5,5]","[31,3],[3,5]","[31,3.5],[2,5]","[32,1],[2,1]","[32,1.5],[3,1]","[32,2],[1,1]",n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1846-1847,piano,67,4,Am,3/4,CT,82,1,41,B,n/a,HC,"#iii,V",Y,"[41,1],[#4,#3]","[41,1.5],[#3,#3]","[41,2],[#6,#7]","[41,2.5],[5,#7]","[41,3],[#4,5]","[41,3.5],[4,5]",n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1846-1847,piano,67,4,Am,3/4,CT,82,1,49,B,n/a,PAC,"V,I",N,"[48,1],[#6,5]","[48,1.5],[#6,5]","[48,2],[5,5]","[48,2.5],[#7,5]","[48,3],[#3,5]","[48,3.5],[5,5]","[49,1],[5,1]","[49,1.5],[1,1]","[49,2],[1,1]",n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1848-1849,piano,67,2,Gm,3/4,T,56,2,"6,46",A,n/a,PAC,"V,i",Y,"[5,1],[5]","[5,1.5],[6]","[5,2],[5,5]","[5,3],[2,5]","[6,1],[3,1]","[6,1.5],[2,1]","[6,2],[1,5]",n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1848-1849,piano,67,2,Gm,3/4,T,56,2,"7,47",A,n/a,PC,"iv,i",Y,"[6,3],[4,4]","[7,1],[1,4]","[7,1.5],[2,4]","[7,2],[3,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1848-1849,piano,67,2,Gm,3/4,T,56,2,"16,56",A,n/a,PAC,"V,i",N,"[15,1],[1,4]","[15,1.5],[7,5]","[15,2],[6,5]","[15,2.5],[6,5]","[15,3],[5,5]","[15,3.5],[4,5]","[16,1],[3,1]","[16,1.5],[2,1]","[16,2],[1,5]",n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1848-1849,piano,67,2,Gm,3/4,T,56,2,"20,28",B,n/a,PAC,"V/III,III",Y,"[20,1],[2,7]","[20,1.33],[1,7]","[20,1.66],[7,7]","[20,2],[3,3]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1848-1849,piano,67,2,Gm,3/4,T,56,1,24,B,n/a,HC,"V/bI,V/bIV",N,"[24,1],[b4,b5]","[24,1.33],[b5,b5]","[24,1.66],[b4,b5]","[24,2],[3,b1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1848-1849,piano,67,2,Gm,3/4,T,56,1,32,B,n/a,PAC,"V/III,III",N,"[31,3],[5,7]","[31,3.5],[4,7]","[32,1],[3,3]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1849,piano,68,4,Fm,3/4,T,40 (1855 FFE),1,8,A,n/a,PAC,"V,i",N,"[7,2.5],[4,2]","[7,3],[3,5]","[7,3.5],[2,5]","[8,1],[4]","[8,1.5],[3]","[8,2],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1849,piano,68,4,Fm,3/4,T,40 (1855 FFE),1,14,A,n/a,HC,"vii,V/#III",Y,"[14,2],[#2,b1]","[14,2.5],[#3,b1]","[14,3],[##3,#7]","[14,3.5],[#4,#7]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1849,piano,68,4,Fm,3/4,T,40 (1855 FFE),1,19,A,n/a,IAC,"V/#III,#III",Y,"[18,2.5],[#2,#1]","[18,3],[#3,#7]","[18,3.5],[#4,#7]","[19,1],[#5,#3]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1849,piano,68,4,Fm,3/4,T,40 (1855 FFE),1,23,A,n/a,PAC,"V,i",N,"[22,2.5],[#7,6]","[22,3],[1,5]","[22,3.5],[2,5]","[23,1],[1,1]","[23,1.5],[#7,1]","[23,2],[1,5]",n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1849,piano,68,4,Fm,3/4,T,40 (1855 FFE),1,31,B,n/a,HC,"ii/V,V/V",N,"[30,1],[1,3]","[30,2],[#7,3]","[30,2.5],[1,3]","[30,3],[2,#6]","[30,3.5],[3,#6]","[31,1],[2,2]",n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Dobrzyński, Ignacy Feliks",1839,piano,16,1,Fm,3/4,CT,104,6,"4,12*,35,43*,87,95*",A,a,IAC,"V,i",N,"[3,1],[2,5]","[3,1.75],[1,5]","[3,2],[7,2]","[3,3],[5,5]","[4,1],[4,1]","[4,2],[4,3]","[4,3],[3,1]",n/a,n/a,n/a,n/a,n/a,1,1
"Dobrzyński, Ignacy Feliks",1839,piano,16,1,Fm,3/4,CT,104,3,"8,39,91",A,a,HC,"V/V,V",N,"[7,1],[2,#4]","[7,1.5],[3,#4]","[7,2],[2,1]","[7,3],[3,#4]","[7,3.75],[2,#4]","[8,1],[5,5]",n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Dobrzyński, Ignacy Feliks",1839,piano,16,1,Fm,3/4,CT,104,6,"16,47*,51*,99,101*,103*",A,a,PAC,"V,i",N,"[15,1],[5,5]","[15,1.75],[5,5]","[15,2],[3,5]","[15,3.5],[2,5]","[16,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Dobrzyński, Ignacy Feliks",1839,piano,16,1,Fm,3/4,CT,104,1,21,A,b,PAC,"V/V,v",N,"[20,1],[#4,2]","[20,1.75],[5,2]","[20,2],[#6,2]","[20,3],[7,2]","[21,1],[#6,5]","[21,2],[5,5]",n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Dobrzyński, Ignacy Feliks",1839,piano,16,1,Fm,3/4,CT,104,1,25,A,b,HC,V,N,"[23,3],[5,5]","[24,1.5],[4,5]","[24,2],[3,5]","[24,2.5],[2,5]","[24,3],[1,5]","[25,1],[#7,5]","[25,1.75],[#6,5]","[25,2],[5,5]",n/a,n/a,n/a,n/a,1,1
"Dobrzyński, Ignacy Feliks",1839,piano,16,1,Fm,3/4,CT,104,1,31,A,b,HC,V,N,"[29,3],[4,2]","[30,1.75],[3,3]","[30,2],[2,4]","[30,3],[2,#7]","[31,1],[2,#7]","[31,1.75],[1,#6]","[31,2],[#7,5]",n/a,n/a,n/a,n/a,n/a,1,1
"Dobrzyński, Ignacy Feliks",1839,piano,16,1,Fm,3/4,CT,104,2,"55,59",B,n/a,PAC,"V,I",N,"[55,1],[#3,5]","[55,1.75],[2,5]","[55,2],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Dobrzyński, Ignacy Feliks",1839,piano,16,1,Fm,3/4,CT,104,2,"67,75*",B,n/a,PAC,"V,I",N,"[66,1],[5,5]","[66,1.75],[1,5]","[66,2],[#3,5]","[66,3.5],[2,5]","[67,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Dobrzyński, Ignacy Feliks",1839,piano,16,1,Fm,3/4,CT,104,1,83,B,n/a,HC,V,Y,"[82,1],[5,7]","[82,1.75],[6,7]","[82,2],[5]","[82,2.75],[#4]","[82,3],[5]","[82,3.75],[7]","[83,1],[2,5]","[83,1.75],[6,5]","[83,2],[5,5]",n/a,n/a,n/a,1,0
"Dobrzyński, Ignacy Feliks",1839,piano,16,1,Fm,3/4,CT,104,1,104,A',n/a,PC,"iv,I",N,"[104,1],[1,1]","[104,2],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Dobrzyński, Ignacy Feliks",1839,piano,16,2,CM,3/4,CT,61,4,"4,8,37,41",A,a,PAC,"V/V,V",N,"[4,1],[7,2]","[4,1.75],[6,2]","[4,2],[5,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Dobrzyński, Ignacy Feliks",1839,piano,16,2,CM,3/4,CT,61,3,"12,45,53",A,b,HC,V,Y,"[10,3],[3,5]","[11,1],[4,5]","[11,1.75],[#1,5]","[11,2],[2,5]","[11,3],[3,5]","[12,1],[4,5]",n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Dobrzyński, Ignacy Feliks",1839,piano,16,2,CM,3/4,CT,61,5,"16,49,57,59,61",A,b,PAC,"V,I",N,"[15,1],[5,5]","[15,1.75],[1,5]","[15,2],[3,5]","[15,3.5],[2,5]","[16,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Dobrzyński, Ignacy Feliks",1839,piano,16,2,CM,3/4,CT,61,4,"21,25*,29,33*",B,n/a,PAC,"V/VI,vi",N,"[20,1],[#2,6]","[20,1.33],[3,6]","[20,1.66],[4,6]","[20,2],[3,6]","[20,2.33],[6,6]","[20,2.66],[1,6]","[20,3],[7,6]","[20,3.33],[3,6]","[20,3.66],[1,6]","[21,1],[6,6]",n/a,n/a,0,1
"Dobrzyński, Ignacy Feliks",1839,piano,16,3,AbM,3/4,CT,49,3,"4,12*,28*",A,a,IAC,"ct7,I",Y,"[3,3.5],[6,1]","[4,1],[#4,1]","[4,1.75],[2,1]","[4,2],[5,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Dobrzyński, Ignacy Feliks",1839,piano,16,3,AbM,3/4,CT,49,1,8,A,a,HC,"V/V,V",N,"[8,1],[2,2]","[8,1.33],[3,2]","[8,1.66],[2,2]","[8,2],[5,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Dobrzyński, Ignacy Feliks",1839,piano,16,3,AbM,3/4,CT,49,2,"16,32",A,a,PAC,"V,I",N,"[16,1],[2,5]","[16,1.33],[3,5]","[16,1.66],[2,5]","[16,2],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Dobrzyński, Ignacy Feliks",1839,piano,16,3,AbM,3/4,CT,49,1,"20,24",A,b,HC,"V/III,V/VI",Y,"[19,3.75],[#4,3]","[20,1],[3,3]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,2
"Dobrzyński, Ignacy Feliks",1839,piano,16,3,AbM,3/4,CT,49,2,"37,45",B,n/a,IAC,"V/IV,IV",N,"[36,1],[5,1]","[36,1.75],[6,1]","[36,2],[b7,1]","[36,3],[7,1]","[37,1],[2,4]","[37,1.75],[1,4]","[37,2],[6,1]",n/a,n/a,n/a,n/a,n/a,1,1
"Dobrzyński, Ignacy Feliks",1839,piano,16,3,AbM,3/4,CT,49,1,41,B,n/a,HC,"V,V/IV",N,"[41,1],[6,5]","[41,1.5],[5,5]","[41,2],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Dobrzyński, Ignacy Feliks",1839,piano,16,3,AbM,3/4,CT,49,1,49,B,n/a,PAC,"V/IV,IV",N,"[49,1.75],[5,1]","[49,2],[4,4]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
